bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	intersections
ORF8_Ct	GO:CC	GO:0005788	endoplasmic reticulum lumen	1.7890967914962944e-66	131	336	77	7327	0.22916666666666666	0.5877862595419847	['TOR1A', 'P4HA1', 'P4HB', 'PPIB', 'PRKCSH', 'P4HA2', 'CANX', 'ERAP1', 'ADAM10', 'P3H1', 'SERPINH1', 'IGFBP4', 'CDH2', 'CTSC', 'CLU', 'COL4A2', 'LAMB1', 'LAMB2', 'LRPAP1', 'MATN3', 'RCN1', 'HSP90B1', 'MBTPS1', 'B2M', 'CALR', 'COL12A1', 'PDIA4', 'PDIA3', 'PDIA6', 'FSTL3', 'MANF', 'NUCB1', 'DNAJC3', 'CNPY3', 'PDIA5', 'CKAP4', 'PRSS23', 'TOR1B', 'ERO1A', 'ERP44', 'TXNDC12', 'DNAJC10', 'UGGT1', 'POGLUT2', 'PDGFD', 'COL18A1', 'FUCA2', 'POGLUT1', 'P4HA3', 'GANAB', 'MIA3', 'ARSL', 'ARSD', 'COL5A2', 'APP', 'OS9', 'CES1', 'LTBP1', 'HYOU1', 'SUMF1', 'CALU', 'APLP2', 'LAMC1', 'THBS1', 'MINPP1', 'HSPA5', 'MFGE8', 'MELTF', 'CRTAP', 'ERP29', 'SUMF2', 'ERLEC1', 'P3H2', 'UGGT2', 'FGA', 'COLGALT1', 'WNT7B']
ORF8_Ct	GO:CC	GO:0005783	endoplasmic reticulum	8.015571629195801e-52	628	336	131	7327	0.3898809523809524	0.2085987261146497	['TOR1A', 'EXT1', 'CTSA', 'P4HA1', 'P4HB', 'PPIB', 'PRKCSH', 'P4HA2', 'CANX', 'SIL1', 'ERAP1', 'ERLIN1', 'ADAM10', 'RPN2', 'EDEM2', 'TXNDC5', 'MOGS', 'P3H1', 'SERPINH1', 'RCN2', 'ERN1', 'IGFBP4', 'CDH2', 'CTSC', 'CLU', 'COL4A2', 'GRN', 'LAMB1', 'LAMB2', 'LOXL2', 'LRPAP1', 'MATN3', 'RCN1', 'RPN1', 'HSP90B1', 'MBTPS1', 'B2M', 'CALR', 'COL12A1', 'PDIA4', 'DDOST', 'PDIA3', 'PDIA6', 'FSTL3', 'MANF', 'NUCB1', 'DNAJC3', 'PGRMC2', 'PRDX4', 'P3H4', 'CLN5', 'CNPY3', 'PDIA5', 'CKAP4', 'PRSS23', 'FKBP9', 'NENF', 'P3H3', 'SUCO', 'TOR1B', 'ERO1A', 'ERP44', 'TXNDC12', 'ERGIC3', 'DNAJC10', 'ERO1B', 'UGGT1', 'CCDC47', 'APMAP', 'SPCS3', 'POGLUT2', 'EDEM3', 'PDGFD', 'COL18A1', 'FUCA2', 'POGLUT1', 'STT3A', 'STT3B', 'P4HA3', 'GANAB', 'MIA3', 'ARSL', 'ARSD', 'GBA', 'PLOD1', 'COL5A2', 'EXT2', 'APP', 'OS9', 'CES1', 'CLCC1', 'LTBP1', 'HYOU1', 'SULF2', 'SUMF1', 'FGB', 'CALU', 'HLA-C', 'HLA-A', 'HLA-B', 'APLP2', 'ATP2A2', 'ITPR3', 'LAMC1', 'TAPBP', 'THBS1', 'ASPH', 'MINPP1', 'SEL1L', 'HSPA5', 'MFGE8', 'MELTF', 'CRTAP', 'AGR2', 'ERP29', 'ERLIN2', 'POFUT1', 'SUMF2', 'ERLEC1', 'SDF4', 'P3H2', 'TMEM30A', 'UGGT2', 'FGA', 'COLGALT1', 'WNT7B', 'IKBIP', 'TMTC3', 'PLOD2', 'LAMA3', 'EDEM1']
ORF8_Ct	GO:CC	GO:0012505	endomembrane system	9.326568163617467e-51	1923	336	222	7327	0.6607142857142857	0.11544461778471139	['TOR1A', 'EXT1', 'GLA', 'GUSB', 'CTSA', 'PROS1', 'GALNS', 'HEXA', 'HEXB', 'MAN2B1', 'IGF2R', 'P4HA1', 'P4HB', 'POR', 'PPIB', 'PRKCSH', 'NOMO2', 'P4HA2', 'CANX', 'PLD3', 'SIL1', 'FAM3C', 'ERAP1', 'PSAP', 'ABHD12', 'ERLIN1', 'ADAM10', 'ECE1', 'ENTPD6', 'TGFB2', 'RPN2', 'ATF6B', 'GRAMD1A', 'LMAN2L', 'ST6GAL2', 'CHID1', 'EDEM2', 'PLAU', 'TXNDC5', 'GLG1', 'MOGS', 'P3H1', 'CTSS', 'SERPINH1', 'RCN2', 'ERN1', 'B4GALNT1', 'NDST1', 'IGFBP4', 'CDH2', 'CTSC', 'CLU', 'COL4A2', 'CTSB', 'CTSD', 'GNS', 'GPC1', 'GRN', 'LAMB1', 'LAMB2', 'LOXL2', 'LRP6', 'LRPAP1', 'MATN3', 'MGAT2', 'RCN1', 'RPN1', 'TIMP2', 'HSP90B1', 'B4GALT4', 'MBTPS1', 'GGH', 'B2M', 'CALR', 'COL12A1', 'GCNT3', 'TM9SF2', 'PDIA4', 'PRCP', 'DDOST', 'PDIA3', 'LGALS3BP', 'LMAN1', 'LNPEP', 'PDIA6', 'FSTL3', 'MANBA', 'MANF', 'NUCB1', 'DNAJC3', 'PGRMC2', 'PRDX4', 'NPC2', 'P3H4', 'CLN5', 'CNPY3', 'PDIA5', 'CKAP4', 'B4GAT1', 'PRSS23', 'FKBP9', 'NENF', 'RXYLT1', 'P3H3', 'SUCO', 'TOR1B', 'GALNT5', 'ERO1A', 'ERP44', 'GLCE', 'TXNDC12', 'ERGIC3', 'GALNT7', 'DNAJC10', 'CHPF2', 'ERO1B', 'UGGT1', 'NCLN', 'CCDC47', 'APMAP', 'SPCS3', 'XYLT2', 'POGLUT2', 'NUP210', 'EDEM3', 'PDGFD', 'COL18A1', 'TMX1', 'FUCA2', 'GALNT13', 'CHST14', 'POGLUT1', 'STT3A', 'POGLUT3', 'STT3B', 'QSOX2', 'P4HA3', 'GALNT10', 'GANAB', 'MIA3', 'AGRN', 'ARSL', 'ARSD', 'GBA', 'PLOD1', 'TGFBI', 'COL5A2', 'EXT2', 'GLB1', 'HFE', 'APP', 'SERPINE1', 'ITGB4', 'OS9', 'CES1', 'SLC38A10', 'CLCC1', 'HTATIP2', 'TFRC', 'LTBP1', 'CSGALNACT1', 'SUN1', 'SUN2', 'HYOU1', 'SERPINE2', 'ITGAV', 'CD109', 'SULF2', 'SUMF1', 'FGB', 'CALU', 'HLA-C', 'HLA-A', 'HLA-B', 'GALNT14', 'CTSL', 'EMC1', 'B4GALT1', 'APLP2', 'ATP2A2', 'ITPR3', 'LAMC1', 'MAN2A1', 'MGAT5', 'PCSK6', 'TAPBP', 'THBS1', 'ST3GAL5', 'ASAH1', 'ASPH', 'GALNT2', 'MINPP1', 'SEL1L', 'HSPA5', 'ST8SIA4', 'MFGE8', 'MELTF', 'CRTAP', 'AGR2', 'ERP29', 'ERLIN2', 'POFUT1', 'SUMF2', 'ERLEC1', 'SDF4', 'P3H2', 'TMEM30A', 'UGGT2', 'FGA', 'COLGALT1', 'ANTXR1', 'PIGO', 'WNT7B', 'POFUT2', 'IKBIP', 'TMTC3', 'PLOD2', 'LAMA3', 'MUC5AC', 'CHST10', 'EDEM1', 'BST1']
ORF8_Ct	GO:CC	GO:0005576	extracellular region	2.61339250231195e-45	1523	336	191	7327	0.5684523809523809	0.12541037426132634	['TOR1A', 'GLA', 'GUSB', 'SGSH', 'CTSA', 'PROS1', 'L1CAM', 'GALNS', 'HEXA', 'HEXB', 'MAN2B1', 'IGFBP2', 'CACNA2D1', 'IGF2R', 'P4HB', 'PPIB', 'CANX', 'PLD3', 'CRELD1', 'SIL1', 'FAM3C', 'ERAP1', 'PSAP', 'ADAM10', 'ECE1', 'ENTPD6', 'LIFR', 'COCH', 'TGFB2', 'CHID1', 'PLAU', 'GFRA1', 'TXNDC5', 'GLG1', 'ADGRG1', 'MOGS', 'P3H1', 'SPINT2', 'CTSS', 'NT5E', 'SERPINH1', 'ATRN', 'ADAM15', 'DNASE2', 'IGFBP4', 'ATP1B1', 'ATP1B3', 'C1S', 'CDH2', 'CTSC', 'CLU', 'COL4A2', 'CTSB', 'CTSD', 'GNS', 'GPC1', 'GRN', 'INHBB', 'ITGB5', 'LAMB1', 'LAMB2', 'LOXL2', 'LRP6', 'LRPAP1', 'MATN3', 'PAPPA', 'CXCL5', 'SFRP1', 'TIMP2', 'HSP90B1', 'TUFM', 'CTSF', 'ADAM9', 'GGH', 'B2M', 'CALR', 'COL12A1', 'GCNT3', 'TM9SF2', 'PDIA4', 'NUCB2', 'PRCP', 'PDIA3', 'LAMA5', 'LGALS3BP', 'LMAN1', 'PDIA6', 'FSTL3', 'MANF', 'SEMA3A', 'NUCB1', 'DNAJC3', 'SEMA3C', 'PRDX4', 'NPC2', 'CLN5', 'CKAP4', 'B4GAT1', 'HSPA13', 'UPK1B', 'PRSS23', 'NENF', 'TOR1B', 'ERP44', 'SCARA3', 'PCYOX1', 'GALNT7', 'UGGT1', 'TWSG1', 'NTN4', 'SCPEP1', 'XYLT2', 'PLBD1', 'PDGFD', 'COL18A1', 'ITFG1', 'FUCA2', 'CHST14', 'QSOX2', 'GANAB', 'AGRN', 'ARSL', 'GBA', 'NAGLU', 'PLOD1', 'TGFBI', 'COL5A2', 'EXT2', 'GLB1', 'HFE', 'APP', 'SERPINE1', 'ITGB4', 'PON2', 'CES1', 'SLC12A2', 'TFRC', 'LTBP3', 'LTBP1', 'HYOU1', 'SERPINE2', 'ITGAV', 'CD109', 'SULF2', 'FGB', 'HLA-C', 'HLA-A', 'HLA-B', 'CTSL', 'TFPI2', 'CPD', 'B4GALT1', 'APLP2', 'C5', 'CNTN1', 'ITGA3', 'ITGB1', 'LAMC1', 'MAN2A1', 'MGAT5', 'PCSK6', 'SLIT3', 'THBS1', 'ASAH1', 'MINPP1', 'FAT1', 'HSPA5', 'SCARB1', 'LAMC2', 'MFGE8', 'MELTF', 'BMP1', 'TFPI', 'CRTAP', 'AGR2', 'PLXNB2', 'CEMIP2', 'SDF4', 'P3H2', 'FGA', 'PLXNA1', 'WNT7B', 'PLBD2', 'PLOD2', 'LAMA3', 'MUC5AC', 'RAC2', 'VSTM2L', 'MATN2', 'THSD4', 'BST1']
ORF8_Ct	GO:CC	GO:0005615	extracellular space	4.4998560665861276e-40	1370	336	174	7327	0.5178571428571429	0.12700729927007298	['TOR1A', 'GLA', 'GUSB', 'SGSH', 'CTSA', 'PROS1', 'GALNS', 'HEXA', 'HEXB', 'MAN2B1', 'IGFBP2', 'CACNA2D1', 'IGF2R', 'P4HB', 'PPIB', 'CANX', 'PLD3', 'SIL1', 'FAM3C', 'ERAP1', 'PSAP', 'ADAM10', 'ECE1', 'LIFR', 'COCH', 'TGFB2', 'CHID1', 'PLAU', 'GFRA1', 'TXNDC5', 'GLG1', 'ADGRG1', 'MOGS', 'P3H1', 'CTSS', 'NT5E', 'ATRN', 'ADAM15', 'DNASE2', 'IGFBP4', 'ATP1B1', 'ATP1B3', 'C1S', 'CTSC', 'CLU', 'COL4A2', 'CTSB', 'CTSD', 'GNS', 'GPC1', 'GRN', 'INHBB', 'ITGB5', 'LAMB1', 'LAMB2', 'LOXL2', 'MATN3', 'CXCL5', 'SFRP1', 'TIMP2', 'HSP90B1', 'TUFM', 'CTSF', 'ADAM9', 'GGH', 'B2M', 'CALR', 'COL12A1', 'GCNT3', 'TM9SF2', 'PDIA4', 'NUCB2', 'PRCP', 'PDIA3', 'LAMA5', 'LGALS3BP', 'LMAN1', 'PDIA6', 'FSTL3', 'MANF', 'SEMA3A', 'NUCB1', 'DNAJC3', 'SEMA3C', 'PRDX4', 'NPC2', 'CLN5', 'CKAP4', 'B4GAT1', 'HSPA13', 'UPK1B', 'PRSS23', 'NENF', 'TOR1B', 'ERP44', 'SCARA3', 'PCYOX1', 'GALNT7', 'UGGT1', 'TWSG1', 'SCPEP1', 'XYLT2', 'PLBD1', 'PDGFD', 'COL18A1', 'ITFG1', 'FUCA2', 'CHST14', 'QSOX2', 'GANAB', 'AGRN', 'ARSL', 'GBA', 'NAGLU', 'PLOD1', 'TGFBI', 'COL5A2', 'EXT2', 'GLB1', 'HFE', 'APP', 'SERPINE1', 'ITGB4', 'CES1', 'SLC12A2', 'TFRC', 'LTBP3', 'HYOU1', 'SERPINE2', 'ITGAV', 'SULF2', 'FGB', 'HLA-C', 'HLA-A', 'HLA-B', 'CTSL', 'TFPI2', 'CPD', 'B4GALT1', 'APLP2', 'C5', 'CNTN1', 'ITGA3', 'ITGB1', 'LAMC1', 'MAN2A1', 'MGAT5', 'PCSK6', 'SLIT3', 'THBS1', 'ASAH1', 'MINPP1', 'FAT1', 'HSPA5', 'SCARB1', 'MFGE8', 'MELTF', 'TFPI', 'CRTAP', 'AGR2', 'PLXNB2', 'CEMIP2', 'SDF4', 'FGA', 'PLXNA1', 'WNT7B', 'PLBD2', 'PLOD2', 'LAMA3', 'MUC5AC', 'RAC2', 'MATN2', 'THSD4', 'BST1']
ORF8_Ct	REAC	REAC:R-HSA-1474244	Extracellular matrix organization	3.7002700867742626e-39	105	336	53	7327	0.15773809523809523	0.5047619047619047	['ITGA6', 'P4HA1', 'P4HB', 'PPIB', 'P4HA2', 'ADAM10', 'TGFB2', 'P3H1', 'CTSS', 'SERPINH1', 'ADAM15', 'COL4A2', 'CTSB', 'CTSD', 'ITGA2', 'ITGB5', 'LAMB1', 'LAMB2', 'LOXL2', 'MATN3', 'ADAM17', 'TIMP2', 'ADAM9', 'COL12A1', 'LAMA5', 'PCOLCE2', 'P3H3', 'NTN4', 'COL18A1', 'P4HA3', 'AGRN', 'PLOD1', 'COL5A2', 'APP', 'SERPINE1', 'ITGB4', 'LTBP3', 'LTBP1', 'ITGAV', 'FGB', 'CTSL', 'ITGA3', 'ITGB1', 'LAMC1', 'THBS1', 'LAMC2', 'BMP1', 'CRTAP', 'P3H2', 'FGA', 'COLGALT1', 'PLOD2', 'LAMA3']
ORF8_Ct	GO:CC	GO:0062023	collagen-containing extracellular matrix	1.8519555961179987e-33	106	336	49	7327	0.14583333333333334	0.46226415094339623	['L1CAM', 'CRELD1', 'PSAP', 'COCH', 'TGFB2', 'P3H1', 'CTSS', 'SERPINH1', 'CDH2', 'CTSC', 'CLU', 'COL4A2', 'CTSB', 'CTSD', 'GPC1', 'LAMB1', 'LAMB2', 'LOXL2', 'MATN3', 'SFRP1', 'TIMP2', 'HSP90B1', 'CTSF', 'COL12A1', 'LAMA5', 'LGALS3BP', 'LMAN1', 'SCARA3', 'NTN4', 'COL18A1', 'AGRN', 'TGFBI', 'COL5A2', 'SERPINE1', 'LTBP3', 'LTBP1', 'SERPINE2', 'FGB', 'CTSL', 'LAMC1', 'PCSK6', 'THBS1', 'LAMC2', 'MFGE8', 'P3H2', 'FGA', 'LAMA3', 'MATN2', 'THSD4']
ORF8_Ct	GO:CC	GO:0031012	extracellular matrix	4.61397671992201e-33	113	336	50	7327	0.1488095238095238	0.4424778761061947	['L1CAM', 'CRELD1', 'PSAP', 'COCH', 'TGFB2', 'P3H1', 'CTSS', 'SERPINH1', 'CDH2', 'CTSC', 'CLU', 'COL4A2', 'CTSB', 'CTSD', 'GPC1', 'LAMB1', 'LAMB2', 'LOXL2', 'MATN3', 'SFRP1', 'TIMP2', 'HSP90B1', 'CTSF', 'COL12A1', 'LAMA5', 'LGALS3BP', 'LMAN1', 'SCARA3', 'NTN4', 'COL18A1', 'AGRN', 'TGFBI', 'COL5A2', 'SERPINE1', 'LTBP3', 'LTBP1', 'SERPINE2', 'FGB', 'CTSL', 'TFPI2', 'LAMC1', 'PCSK6', 'THBS1', 'LAMC2', 'MFGE8', 'P3H2', 'FGA', 'LAMA3', 'MATN2', 'THSD4']
ORF8_Ct	GO:BP	GO:0009100	glycoprotein metabolic process	5.119835275085919e-29	172	336	56	7327	0.16666666666666666	0.32558139534883723	['EXT1', 'SGSH', 'HEXA', 'HEXB', 'MAN2B1', 'PRKCSH', 'RPN2', 'EDEM2', 'MOGS', 'NDST1', 'GPC1', 'MGAT2', 'RPN1', 'GCNT3', 'DDOST', 'LMAN1', 'MANBA', 'B4GAT1', 'RXYLT1', 'GALNT5', 'ERP44', 'GLCE', 'GALNT7', 'CHPF2', 'UGGT1', 'XYLT2', 'POGLUT2', 'EDEM3', 'GALNT13', 'CHST14', 'POGLUT1', 'STT3A', 'POGLUT3', 'STT3B', 'GALNT10', 'GANAB', 'EXT2', 'OS9', 'CSGALNACT1', 'SULF2', 'GALNT14', 'B4GALT1', 'MAN2A1', 'MGAT5', 'PCSK6', 'ST3GAL5', 'GALNT2', 'SEL1L', 'ST8SIA4', 'POFUT1', 'UGGT2', 'POFUT2', 'TMTC3', 'MUC5AC', 'CHST10', 'EDEM1']
ORF8_Ct	GO:CC	GO:0009986	cell surface	1.5349080898420883e-27	182	336	56	7327	0.16666666666666666	0.3076923076923077	['ITGA6', 'L1CAM', 'IGF2R', 'P4HB', 'CLSTN1', 'NRCAM', 'ADAM10', 'ECE1', 'LIFR', 'PLAU', 'GFRA1', 'NT5E', 'ADAM15', 'CLPTM1', 'CDH2', 'CLU', 'GPC1', 'ITGA2', 'ITGB5', 'LRP6', 'SFRP1', 'ADAM17', 'ADAM9', 'CALR', 'PDIA4', 'PDIA3', 'ERP44', 'APMAP', 'DCBLD2', 'MET', 'HFE', 'APP', 'ITGB4', 'TFRC', 'SERPINE2', 'ITGAV', 'CD109', 'SULF2', 'FGB', 'HLA-C', 'HLA-A', 'HLA-B', 'B4GALT1', 'ITGA3', 'ITGB1', 'PCSK6', 'THBS1', 'EPHA2', 'SCARB1', 'MELTF', 'TFPI', 'ERP29', 'PLXNB2', 'ADGRG6', 'FGA', 'ANTXR1']
